Link,Цена,Пешком до метро,Станция метро,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Ремонт,Год постройки,Строительная серия,Тип дома,Районы,Округа,В квартире есть,Залог,Срок аренды,Апартаменты,Кол-во комнат
https://www.cian.ru/rent/flat/301582653/,110000.0,16.0,Рабочий посёлок,65.0,21.0,9.0,2.9,1.0,1.0,Евроремонт,2019.0,Индивидуальный проект,Монолитный,Рабочий посёлок,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",110000,от года,0,2
https://www.cian.ru/rent/flat/301822330/,130000.0,4.0,Шелепиха,46.0,25.0,10.0,3.2,1.0,0.0,Дизайнерский,2019.0,Индивидуальный проект,Монолитный,'р-н Пресненский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",130000,от года,0,1
https://www.cian.ru/rent/flat/302178316/,34000.0,8.0,Пражская,32.0,18.0,6.5,2.5,1.0,1.0,Косметический,1973.0,1605-АМ,Панельный,Чертаново Центральное,ЮАО,"['Холодильник', 'Стиральная машина', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",34000,от года,0,1
https://www.cian.ru/rent/flat/300530674/,90000.0,3.0,Маяковская,20.0,12.0,3.0,3.0,1.0,0.0,Евроремонт,1933.0,Индивидуальный проект,Кирпичный,Тверской район,ЦАО,"[""Интернет']""]",90000,от года,0,студия
https://www.cian.ru/rent/flat/302111256/,50000.0,6.0,Верхние Лихоборы,52.0,40.0,10.0,2.7,1.0,1.0,Косметический,2001.0,П-44Т,Панельный,Лихоборы,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,2
https://www.cian.ru/rent/flat/302040152/,50000.0,5.0,Улица Скобелевская,37.0,30.0,9.0,3.0,1.0,0.0,Евроремонт,2020.0,Индивидуальный проект,Монолитный,Гагаринский,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', ""Мебель в комнатах']""]",50000,от года,0,студия
https://www.cian.ru/rent/flat/301833666/,120000.0,7.0,Алексеевская,65.0,41.0,10.0,2.7,1.0,0.0,Дизайнерский,2013.0,Индивидуальный проект,Блочный,'р-н Останкинский',ВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",120000,от года,0,2
https://www.cian.ru/rent/flat/302124245/,75000.0,6.0,Щукинская,45.0,30.0,8.0,2.7,1.0,1.0,Евроремонт,1962.0,Индивидуальный проект,Монолитный,Щукино,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,2
https://www.cian.ru/rent/flat/299727244/,43000.0,1.0,Аннино,38.0,19.0,8.0,2.64,1.0,1.0,Евроремонт,1982.0,П-44,Панельный,Коньково,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",43000,от года,0,1
https://www.cian.ru/rent/flat/300835838/,45000.0,15.0,Аэропорт Внуково,40.0,25.0,7.0,2.8,1.0,0.0,Евроремонт,2017.0,Индивидуальный проект,Кирпичный,Коньково,НАО (Новомосковский),"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,2
https://www.cian.ru/rent/flat/302116476/,60000.0,5.0,Фонвизинская,50.0,30.0,8.0,2.64,1.0,0.0,Евроремонт,1966.0,II-18,Блочный,Северное Медведково,СВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/301823971/,50000.0,7.0,Братиславская,40.0,19.0,8.0,2.64,1.0,1.0,Евроремонт,1995.0,П-44,Панельный,Лефортово,ЮВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,1
https://www.cian.ru/rent/flat/301076444/,85000.0,5.0,Спартак,40.0,20.0,8.0,3.1,1.0,1.0,Дизайнерский,2017.0,Индивидуальный проект,Монолитный,'р-н Покровское-Стрешнево',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",85000,от года,0,1
https://www.cian.ru/rent/flat/301831272/,85000.0,4.0,Сокол,55.0,21.0,17.0,2.64,1.0,1.0,Евроремонт,1968.0,II-18,Блочный,Аэропорт,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",85000,от года,0,2
https://www.cian.ru/rent/flat/302004346/,70000.0,13.0,Румянцево,49.0,30.0,10.0,2.7,1.0,0.0,Евроремонт,2022.0,Индивидуальный проект,Монолитный,Можайский район,ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,2
https://www.cian.ru/rent/flat/301905284/,45000.0,13.0,Бунинская аллея,52.0,26.0,18.0,2.8,1.0,1.0,Евроремонт,2022.0,Индивидуальный проект,Блочный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,2
https://www.cian.ru/rent/flat/302170727/,35000.0,26.0,Бунинская аллея,43.0,18.0,10.0,2.7,1.0,1.0,Евроремонт,2022.0,Индивидуальный проект,Монолитный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",35000,от года,0,1
https://www.cian.ru/rent/flat/302124554/,50000.0,10.0,Зябликово,45.0,30.0,8.0,2.7,1.0,0.0,Евроремонт,2020.0,Индивидуальный проект,Панельный,Южное Бутово,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,2
https://www.cian.ru/rent/flat/302171057/,65000.0,2.0,Пролетарская,38.0,25.0,7.0,2.64,1.0,1.0,Евроремонт,1967.0,II-18,Блочный,'р-н Таганский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,1
https://www.cian.ru/rent/flat/302036911/,75000.0,7.0,Водный стадион,36.0,21.0,9.0,3.1,1.0,0.0,Евроремонт,2016.0,Индивидуальный проект,Монолитный,Беговой район,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,1
https://www.cian.ru/rent/flat/301398261/,50000.0,9.0,Медведково,45.0,27.0,7.0,2.64,1.0,1.0,Косметический,1973.0,II-57,Панельный,Медведково Северное,СВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,2
https://www.cian.ru/rent/flat/302164987/,50000.0,5.0,Зюзино,35.0,20.0,8.0,2.64,1.0,1.0,Евроремонт,1964.0,II-18,Блочный,Зюзино,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",50000,от года,0,1
https://www.cian.ru/rent/flat/302174537/,62000.0,9.0,Свиблово,39.0,20.0,12.0,2.74,1.0,1.0,Дизайнерский,2013.0,П-44Т,Панельный,Алексеевский район,СВАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",62000,от года,0,1
https://www.cian.ru/rent/flat/302033872/,58000.0,2.0,Лесопарковая,42.0,24.0,15.0,2.6,1.0,1.0,Евроремонт,2022.0,Индивидуальный проект,Панельный,Лосиноостровский район,СВАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",58000,от года,0,2
https://www.cian.ru/rent/flat/301067187/,110000.0,10.0,Новаторская,66.0,41.0,20.0,2.8,1.0,1.0,Дизайнерский,2008.0,Индивидуальный проект,Монолитный,Красносельский район,ЦАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', ""Мебель на кухне']""]",110000,от года,0,2
https://www.cian.ru/rent/flat/302113597/,75000.0,10.0,Нагатинская,40.0,20.0,15.0,2.64,1.0,1.0,Евроремонт,1971.0,И-209А,Блочный,Нагатино-Садовники,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,1
https://www.cian.ru/rent/flat/302052035/,90000.0,4.0,Дубровка,55.0,38.0,9.0,3.0,1.0,0.0,Дизайнерский,2012.0,Индивидуальный проект,Кирпичный,Замоскворечье,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",90000,от года,0,2
https://www.cian.ru/rent/flat/302074543/,80000.0,5.0,Аминьевская,45.0,20.0,10.0,2.95,1.0,1.0,Евроремонт,2022.0,Индивидуальный проект,Монолитный,Щукино,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,2
https://www.cian.ru/rent/flat/302036698/,75000.0,10.0,Зюзино,42.0,26.0,10.0,2.64,1.0,1.0,Евроремонт,1970.0,И-209А,Блочный,Зюзино,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",100000,от года,0,1
https://www.cian.ru/rent/flat/302004991/,350000.0,5.0,Спортивная,81.0,60.0,18.0,3.15,2.0,0.0,Евроремонт,2019.0,Индивидуальный проект,Кирпичный,'р-н Хамовники',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",350000,от года,0,2
https://www.cian.ru/rent/flat/302115818/,55000.0,8.0,Преображенская площадь,40.0,20.0,10.0,2.48,1.0,1.0,Евроремонт,1983.0,ii-68,Панельный,Богородское,ВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",55000,от года,0,1
https://www.cian.ru/rent/flat/301873778/,75000.0,2.0,Алма-Атинская,65.0,45.0,13.0,2.64,1.0,0.0,Евроремонт,2001.0,И-1782/1,Монолитный,Алма-Атинская,ЮЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",75000,от года,0,2
https://www.cian.ru/rent/flat/302112520/,90000.0,2.0,Тульская,57.0,40.0,8.0,2.7,1.0,1.0,Евроремонт,1990.0,Индивидуальный проект,Панельный,Донской район,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",90000,от года,0,2
https://www.cian.ru/rent/flat/302094451/,60000.0,20.0,Кунцевская,53.0,26.0,9.0,3.0,1.0,0.0,Евроремонт,1956.0,Индивидуальный проект,Кирпичный,'р-н Можайский',ЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",0,от года,0,1
https://www.cian.ru/rent/flat/302124040/,100000.0,2.0,Шелепиха,50.0,35.0,10.0,3.0,1.0,0.0,Евроремонт,2019.0,Индивидуальный проект,Монолитный,'р-н Пресненский',ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",100000,от года,0,2
https://www.cian.ru/rent/flat/302103215/,140000.0,10.0,Ботанический сад,90.0,60.0,15.0,3.2,1.0,1.0,Евроремонт,2007.0,Индивидуальный проект,Монолитный,Алексеевский район,СВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",140000,от года,0,2
https://www.cian.ru/rent/flat/300896218/,85000.0,2.0,Аминьевская,55.0,21.0,9.0,2.7,1.0,1.0,Дизайнерский,2021.0,Индивидуальный проект,Блочный,Щукино,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",85000,от года,0,1
https://www.cian.ru/rent/flat/302173393/,70000.0,17.0,Борисово,45.0,21.0,9.0,2.7,1.0,1.0,Дизайнерский,1977.0,Индивидуальный проект,Кирпичный,Борисово,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,1
https://www.cian.ru/rent/flat/302172979/,60000.0,10.0,Прокшино,60.0,37.0,15.0,3.0,1.0,1.0,Дизайнерский,2022.0,Индивидуальный проект,Монолитный,Молжаниново,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/302169999/,42000.0,15.0,Войковская,40.0,25.0,10.0,2.64,1.0,1.0,Евроремонт,1974.0,И-209А,Блочный,Савеловский район,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",42000,от года,0,1
https://www.cian.ru/rent/flat/301868076/,40000.0,14.0,Рязанский проспект,25.0,18.0,5.0,2.7,1.0,0.0,Евроремонт,1972.0,II-49,Панельный,Выхино-Жулебино,ЮВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",40000,от года,0,1
https://www.cian.ru/rent/flat/301956293/,60000.0,6.0,Пятницкое шоссе,60.0,32.0,11.0,2.64,1.0,1.0,Евроремонт,1996.0,П-44,Монолитный,'р-н Митино',ЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/302118838/,98000.0,10.0,Новаторская,60.0,40.0,10.0,2.8,1.0,1.0,Евроремонт,2007.0,Индивидуальный проект,Монолитно-кирпичный,'р-н Проспект Вернадского',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",98000,от года,0,2
https://www.cian.ru/rent/flat/301845530/,53000.0,7.0,Алексеевская,54.0,33.0,10.0,3.0,1.0,0.0,Евроремонт,1958.0,Индивидуальный проект,Кирпичный,Алексеевский район,СВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",53000,от года,0,2
https://www.cian.ru/rent/flat/301135784/,80000.0,1.0,Дмитровская,42.0,21.0,9.0,2.64,1.0,0.0,Евроремонт,1962.0,II-18,Блочный,'р-н Савеловский',САО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,2
https://www.cian.ru/rent/flat/302168414/,47000.0,10.0,Ботанический сад,40.0,25.0,10.0,2.64,1.0,1.0,Косметический,1979.0,П-43,Панельный,Алексеевский район,СВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",47000,от года,0,1
https://www.cian.ru/rent/flat/301833618/,70000.0,6.0,Авиамоторная,45.0,32.0,6.0,2.7,1.0,1.0,Косметический,1962.0,Индивидуальный проект,Блочный,Таганский район,ЦАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,2
https://www.cian.ru/rent/flat/301994644/,100000.0,5.0,Спартак,55.0,30.0,12.0,3.0,1.0,0.0,Дизайнерский,2022.0,Индивидуальный проект,Монолитный,'р-н Покровское-Стрешнево',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",100000,от года,0,2
https://www.cian.ru/rent/flat/301160904/,70000.0,10.0,Озёрная,60.0,32.0,10.0,3.0,1.0,1.0,Евроремонт,1979.0,П-3,Панельный,Можайский район,ЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,2
https://www.cian.ru/rent/flat/301896159/,80000.0,20.0,Бабушкинская,60.0,37.0,8.0,3.0,1.0,0.0,Дизайнерский,2014.0,Индивидуальный проект,Монолитный,'р-н Лосиноостровский',ВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,2
https://www.cian.ru/rent/flat/301812018/,80000.0,10.0,Авиамоторная,65.0,40.0,10.0,3.05,1.0,0.0,Евроремонт,1958.0,Индивидуальный проект,Кирпичный,'р-н Лефортово',ВАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,2
https://www.cian.ru/rent/flat/302175089/,35000.0,18.0,Говорово,40.0,30.0,8.0,2.64,1.0,0.0,Евроремонт,1973.0,II-49,Панельный,Говорово,ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",35000,от года,0,1
https://www.cian.ru/rent/flat/301387293/,80000.0,10.0,Волоколамская,84.0,50.0,11.0,2.8,1.0,1.0,Дизайнерский,2009.0,Индивидуальный проект,Монолитный,'р-н Митино',ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",100000,от года,0,2
https://www.cian.ru/rent/flat/301856495/,250000.0,13.0,Улица 1905 года,73.0,47.0,20.0,3.0,1.0,0.0,Дизайнерский,2018.0,Индивидуальный проект,Монолитный,Пресненский район,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",250000,от года,0,2
https://www.cian.ru/rent/flat/301648298/,100000.0,4.0,Красносельская,60.0,35.0,9.0,3.1,1.0,0.0,Евроремонт,1955.0,Индивидуальный проект,Кирпичный,'р-н Красносельский',ЦАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",100000,от года,0,2
https://www.cian.ru/rent/flat/301418374/,40000.0,5.0,Филатов Луг,38.0,18.0,8.0,2.8,1.0,1.0,Косметический,2017.0,П-111М,Панельный,Нижегородский район,НАО (Новомосковский),"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",40000,от года,0,1
https://www.cian.ru/rent/flat/301119599/,120000.0,9.0,Театральная,28.0,21.0,9.0,3.2,1.0,0.0,Дизайнерский,1892.0,Индивидуальный проект,Кирпичный,Тверской район,ЦАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",120000,от года,0,1
https://www.cian.ru/rent/flat/301778184/,60000.0,11.0,Ботанический сад,33.0,21.0,9.0,2.7,1.0,0.0,Евроремонт,1958.0,Индивидуальный проект,Кирпичный,Алексеевский район,СВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,студия
https://www.cian.ru/rent/flat/302027205/,65000.0,4.0,Братиславская,51.3,21.0,10.0,2.74,1.0,1.0,Евроремонт,2003.0,П-44Т,Панельный,Лефортово,ЮВАО,"['Холодильник', 'Посудомоечная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,2
https://www.cian.ru/rent/flat/302165208/,55000.0,15.0,Царицыно,45.0,30.0,6.0,2.64,1.0,0.0,Косметический,1968.0,1-515,Панельный,Царицыно,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",55000,от года,0,2
https://www.cian.ru/rent/flat/302069865/,65000.0,18.0,Братиславская,45.0,30.0,8.0,2.74,1.0,1.0,Евроремонт,2001.0,П-44Т,Панельный,Лефортово,ЮВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",65000,от года,0,1
https://www.cian.ru/rent/flat/302173616/,45000.0,14.0,Пыхтино,55.0,21.0,9.0,2.74,1.0,1.0,Евроремонт,2013.0,П-44Т,Панельный,Можайский район,ЗАО,"['Холодильник', 'Стиральная машина', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,2
https://www.cian.ru/rent/flat/302166572/,60000.0,2.0,Коломенская,50.0,21.0,9.0,2.64,1.0,1.0,Евроремонт,1967.0,Индивидуальный проект,Кирпичный,Нагатино-Садовники,ЮАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/302156514/,80000.0,5.0,Митино,45.0,25.0,10.0,2.64,1.0,1.0,Евроремонт,1993.0,КОПЭ,Панельный,Митино,СЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",80000,от года,0,1
https://www.cian.ru/rent/flat/301236849/,37000.0,16.0,Строгино,40.0,21.0,10.0,2.7,1.0,1.0,Косметический,1979.0,II-49,Панельный,Строгино,СЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",18500,от года,0,1
https://www.cian.ru/rent/flat/302151179/,60000.0,10.0,Новокосино,52.0,35.0,9.0,2.64,1.0,1.0,Евроремонт,1992.0,П-30,Панельный,Новокосино,ВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",60000,от года,0,2
https://www.cian.ru/rent/flat/301311074/,69000.0,4.0,Водный стадион,80.0,21.0,9.0,2.8,1.0,1.0,Дизайнерский,2010.0,Индивидуальный проект,Кирпичный,Беговой район,САО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",69000,от года,0,2
https://www.cian.ru/rent/flat/301317452/,55000.0,10.0,Волоколамская,42.0,18.0,16.0,2.8,1.0,2.0,Евроремонт,2009.0,Индивидуальный проект,Монолитный,Митино,СЗАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",55000,от года,0,1
https://www.cian.ru/rent/flat/301560261/,68000.0,3.0,ВДНХ,66.0,43.0,10.0,3.0,1.0,1.0,Косметический,1960.0,Индивидуальный проект,Кирпичный,Алексеевский район,СВАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",68000,от года,0,2
https://www.cian.ru/rent/flat/299968189/,32000.0,10.0,Бунинская аллея,40.0,17.0,10.0,2.8,1.0,1.0,Евроремонт,2016.0,Индивидуальный проект,Монолитно-кирпичный,Ломоносовский район,ЮЗАО,"['Холодильник', 'Стиральная машина', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",16000,от года,0,1
https://www.cian.ru/rent/flat/302165426/,48000.0,20.0,Бульвар Рокоссовского,45.0,30.0,8.0,2.7,1.0,1.0,Евроремонт,1986.0,Индивидуальный проект,Кирпичный,Измайлово,ВАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",48000,от года,0,1
https://www.cian.ru/rent/flat/302179324/,45000.0,15.0,Братиславская,40.0,21.0,9.0,2.74,1.0,0.0,Евроремонт,2001.0,П-44Т,Панельный,Лефортово,ЮВАО,"['Холодильник', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Душевая кабина', 'Мебель на кухне', ""Мебель в комнатах']""]",45000,от года,0,1
https://www.cian.ru/rent/flat/302167071/,70000.0,5.0,Тёплый Стан,40.0,30.0,5.0,2.48,1.0,1.0,Евроремонт,1975.0,ii-68,Панельный,Тёплый Стан,ЗАО,"['Холодильник', 'Посудомоечная машина', 'Стиральная машина', 'Кондиционер', 'Телевизор', 'Интернет', 'Ванна', 'Мебель на кухне', ""Мебель в комнатах']""]",70000,от года,0,2
